method,risk_budget,seed,rows,success,ci95_success,credit_f1,ci95_credit_f1,delayed_blame_f1,ci95_delayed_blame_f1,false_credit,ci95_false_credit,missed_credit,ci95_missed_credit,irreversible_side_effect,ci95_irreversible_side_effect,wasted_action_rate,ci95_wasted_action_rate,early_correction,ci95_early_correction,correction_latency,ci95_correction_latency,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility,covered,ci95_covered
transformer_attention_attribution,0.18000,8,576,0.00000,0.00000,0.01910,0.01119,0.02083,0.01167,0.00000,0.00000,0.03299,0.01266,0.00000,0.00000,0.00000,0.00000,0.05556,0.01872,0.06275,0.02119,0.00595,0.00204,0.02123,0.00717,-0.02501,0.00880,0.05556,0.01872
transformer_attention_attribution,0.18000,9,576,0.00000,0.00000,0.01562,0.01014,0.01215,0.00896,0.00000,0.00000,0.02656,0.01119,0.00000,0.00000,0.00000,0.00000,0.04688,0.01728,0.05269,0.01945,0.00489,0.00183,0.01788,0.00661,-0.02052,0.00789,0.04688,0.01728
transformer_attention_attribution,0.24000,0,576,0.00000,0.00000,0.02083,0.01167,0.01562,0.01014,0.00000,0.00000,0.03880,0.01392,0.00000,0.00000,0.00000,0.00000,0.06250,0.01979,0.07132,0.02262,0.00655,0.00211,0.02388,0.00759,-0.02895,0.00957,0.06250,0.01979
transformer_attention_attribution,0.24000,1,576,0.00000,0.00000,0.01215,0.00896,0.01215,0.00896,0.00000,0.00000,0.02196,0.00966,0.00000,0.00000,0.00000,0.00000,0.04340,0.01666,0.04960,0.01909,0.00499,0.00194,0.01709,0.00658,-0.01806,0.00721,0.04340,0.01666
transformer_attention_attribution,0.24000,2,576,0.00000,0.00000,0.00521,0.00588,0.01042,0.00830,0.00000,0.00000,0.01780,0.00879,0.00000,0.00000,0.00000,0.00000,0.03472,0.01496,0.03970,0.01716,0.00389,0.00170,0.01337,0.00578,-0.01454,0.00653,0.03472,0.01496
transformer_attention_attribution,0.24000,3,576,0.00000,0.00000,0.01910,0.01119,0.01562,0.01014,0.00000,0.00000,0.02361,0.01057,0.00000,0.00000,0.00000,0.00000,0.04167,0.01633,0.04782,0.01879,0.00448,0.00178,0.01616,0.00637,-0.01841,0.00752,0.04167,0.01633
transformer_attention_attribution,0.24000,4,576,0.00000,0.00000,0.01215,0.00896,0.00694,0.00679,0.00000,0.00000,0.02995,0.01243,0.00000,0.00000,0.00000,0.00000,0.04688,0.01728,0.05341,0.01972,0.00514,0.00192,0.01830,0.00677,-0.02207,0.00849,0.04688,0.01728
transformer_attention_attribution,0.24000,5,576,0.00000,0.00000,0.02257,0.01214,0.01389,0.00957,0.00000,0.00000,0.02778,0.01130,0.00000,0.00000,0.00000,0.00000,0.05035,0.01787,0.05785,0.02059,0.00551,0.00198,0.01927,0.00687,-0.02194,0.00812,0.05035,0.01787
transformer_attention_attribution,0.24000,6,576,0.00000,0.00000,0.01562,0.01014,0.01389,0.00957,0.00000,0.00000,0.03464,0.01336,0.00000,0.00000,0.00000,0.00000,0.05382,0.01845,0.06212,0.02138,0.00587,0.00204,0.02046,0.00704,-0.02557,0.00916,0.05382,0.01845
transformer_attention_attribution,0.24000,7,576,0.00000,0.00000,0.01042,0.00830,0.00521,0.00588,0.00000,0.00000,0.02535,0.01108,0.00000,0.00000,0.00000,0.00000,0.04340,0.01666,0.04896,0.01882,0.00446,0.00174,0.01671,0.00643,-0.01934,0.00775,0.04340,0.01666
transformer_attention_attribution,0.24000,8,576,0.00000,0.00000,0.01562,0.01014,0.01389,0.00957,0.00000,0.00000,0.02465,0.01136,0.00000,0.00000,0.00000,0.00000,0.03819,0.01567,0.04451,0.01832,0.00402,0.00169,0.01455,0.00599,-0.01824,0.00782,0.03819,0.01567
transformer_attention_attribution,0.24000,9,576,0.00000,0.00000,0.00694,0.00679,0.01736,0.01068,0.00000,0.00000,0.02769,0.01162,0.00000,0.00000,0.00000,0.00000,0.04688,0.01728,0.05506,0.02036,0.00524,0.00196,0.01823,0.00674,-0.02140,0.00824,0.04688,0.01728
transformer_attention_attribution,0.30000,0,576,0.00000,0.00000,0.00868,0.00758,0.00347,0.00481,0.00000,0.00000,0.02118,0.01034,0.00000,0.00000,0.00000,0.00000,0.03472,0.01496,0.03883,0.01677,0.00359,0.00157,0.01325,0.00573,-0.01580,0.00710,0.03472,0.01496
transformer_attention_attribution,0.30000,1,576,0.00000,0.00000,0.01389,0.00957,0.01215,0.00896,0.00000,0.00000,0.02248,0.01010,0.00000,0.00000,0.00000,0.00000,0.04167,0.01633,0.04748,0.01867,0.00459,0.00182,0.01598,0.00629,-0.01789,0.00730,0.04167,0.01633
transformer_attention_attribution,0.30000,2,576,0.00000,0.00000,0.01736,0.01068,0.00868,0.00758,0.00000,0.00000,0.02786,0.01097,0.00000,0.00000,0.00000,0.00000,0.05382,0.01845,0.06095,0.02094,0.00566,0.00197,0.02039,0.00702,-0.02253,0.00805,0.05382,0.01845
transformer_attention_attribution,0.30000,3,576,0.00000,0.00000,0.01736,0.01068,0.01042,0.00830,0.00000,0.00000,0.02135,0.00960,0.00000,0.00000,0.00000,0.00000,0.04167,0.01633,0.04830,0.01897,0.00451,0.00180,0.01617,0.00636,-0.01754,0.00715,0.04167,0.01633
transformer_attention_attribution,0.30000,4,576,0.00000,0.00000,0.01215,0.00896,0.01389,0.00957,0.00000,0.00000,0.02135,0.00960,0.00000,0.00000,0.00000,0.00000,0.04167,0.01633,0.04711,0.01851,0.00445,0.00177,0.01583,0.00623,-0.01734,0.00710,0.04167,0.01633
transformer_attention_attribution,0.30000,5,576,0.00000,0.00000,0.02083,0.01167,0.00868,0.00758,0.00000,0.00000,0.01667,0.00820,0.00000,0.00000,0.00000,0.00000,0.03472,0.01496,0.03904,0.01684,0.00376,0.00165,0.01353,0.00585,-0.01395,0.00624,0.03472,0.01496
transformer_attention_attribution,0.30000,6,576,0.00000,0.00000,0.01562,0.01014,0.00694,0.00679,0.00000,0.00000,0.02370,0.01022,0.00000,0.00000,0.00000,0.00000,0.04514,0.01697,0.05120,0.01928,0.00485,0.00185,0.01745,0.00658,-0.01905,0.00746,0.04514,0.01697
transformer_attention_attribution,0.30000,7,576,0.00000,0.00000,0.01389,0.00957,0.00868,0.00758,0.00000,0.00000,0.01840,0.00886,0.00000,0.00000,0.00000,0.00000,0.03646,0.01532,0.04145,0.01746,0.00399,0.00170,0.01412,0.00595,-0.01510,0.00661,0.03646,0.01532
transformer_attention_attribution,0.30000,8,576,0.00000,0.00000,0.01736,0.01068,0.01042,0.00830,0.00000,0.00000,0.02595,0.01114,0.00000,0.00000,0.00000,0.00000,0.04514,0.01697,0.05112,0.01926,0.00494,0.00188,0.01724,0.00651,-0.02000,0.00786,0.04514,0.01697
transformer_attention_attribution,0.30000,9,576,0.00000,0.00000,0.02083,0.01167,0.01215,0.00896,0.00000,0.00000,0.03403,0.01332,0.00000,0.00000,0.00000,0.00000,0.05208,0.01816,0.05898,0.02061,0.00558,0.00198,0.01991,0.00696,-0.02477,0.00900,0.05208,0.01816
transformer_attention_attribution,0.36000,0,576,0.00000,0.00000,0.00868,0.00758,0.00694,0.00679,0.00000,0.00000,0.02188,0.01004,0.00000,0.00000,0.00000,0.00000,0.03993,0.01600,0.04550,0.01826,0.00427,0.00174,0.01546,0.00622,-0.01727,0.00721,0.03993,0.01600
transformer_attention_attribution,0.36000,1,576,0.00000,0.00000,0.01215,0.00896,0.00868,0.00758,0.00000,0.00000,0.02031,0.00865,0.00000,0.00000,0.00000,0.00000,0.04514,0.01697,0.05172,0.01948,0.00475,0.00182,0.01740,0.00657,-0.01771,0.00687,0.04514,0.01697
transformer_attention_attribution,0.36000,2,576,0.00000,0.00000,0.00694,0.00679,0.01736,0.01068,0.00000,0.00000,0.03385,0.01386,0.00000,0.00000,0.00000,0.00000,0.04514,0.01697,0.05073,0.01911,0.00491,0.00187,0.01748,0.00660,-0.02325,0.00905,0.04514,0.01697
transformer_attention_attribution,0.36000,3,576,0.00000,0.00000,0.01562,0.01014,0.01910,0.01119,0.00000,0.00000,0.02830,0.01167,0.00000,0.00000,0.00000,0.00000,0.04861,0.01758,0.05524,0.02002,0.00514,0.00189,0.01871,0.00679,-0.02169,0.00822,0.04861,0.01758
transformer_attention_attribution,0.36000,4,576,0.00000,0.00000,0.01389,0.00957,0.01215,0.00896,0.00000,0.00000,0.02812,0.01229,0.00000,0.00000,0.00000,0.00000,0.04167,0.01633,0.04769,0.01874,0.00440,0.00175,0.01616,0.00635,-0.02027,0.00826,0.04167,0.01633
transformer_attention_attribution,0.36000,5,576,0.00000,0.00000,0.01562,0.01014,0.01389,0.00957,0.00000,0.00000,0.03238,0.01262,0.00000,0.00000,0.00000,0.00000,0.05382,0.01845,0.06199,0.02130,0.00601,0.00208,0.02095,0.00720,-0.02462,0.00882,0.05382,0.01845
transformer_attention_attribution,0.36000,6,576,0.00174,0.00340,0.01042,0.00830,0.01042,0.00830,0.00000,0.00000,0.01606,0.00812,0.00000,0.00000,0.00000,0.00000,0.03125,0.01422,0.03745,0.01667,0.00352,0.00158,0.01265,0.00562,-0.01166,0.00606,0.03299,0.01460
transformer_attention_attribution,0.36000,7,576,0.00000,0.00000,0.01562,0.01014,0.01910,0.01119,0.00000,0.00000,0.03585,0.01345,0.00000,0.00000,0.00000,0.00000,0.05729,0.01900,0.06433,0.02137,0.00607,0.00205,0.02188,0.00727,-0.02650,0.00918,0.05729,0.01900
transformer_attention_attribution,0.36000,8,576,0.00000,0.00000,0.01215,0.00896,0.01215,0.00896,0.00000,0.00000,0.02361,0.01057,0.00000,0.00000,0.00000,0.00000,0.04167,0.01633,0.04693,0.01843,0.00429,0.00171,0.01577,0.00620,-0.01825,0.00747,0.04167,0.01633
transformer_attention_attribution,0.36000,9,576,0.00000,0.00000,0.01736,0.01068,0.01042,0.00830,0.00000,0.00000,0.02188,0.01004,0.00000,0.00000,0.00000,0.00000,0.03993,0.01600,0.04587,0.01845,0.00424,0.00173,0.01502,0.00605,-0.01732,0.00723,0.03993,0.01600
